date,week,holidays,school holidays,version,event,clicks_out
2019-04-17,16.0,0.0,1.0,3.0,0.0,22246.0
2019-04-18,16.0,0.0,1.0,3.0,0.0,19408.0
2019-04-19,16.0,1.0,1.0,3.0,0.0,19007.0
2019-04-20,16.0,1.0,1.0,3.0,0.0,17331.0
2019-04-21,16.0,1.0,1.0,3.0,0.0,21573.0
2019-04-22,17.0,1.0,1.0,3.0,0.0,25894.0
2019-04-23,17.0,0.0,0.0,3.0,0.0,26052.0
2019-04-24,17.0,0.0,0.0,3.0,0.0,25717.0
2019-04-25,17.0,0.0,0.0,3.0,0.0,26105.0
2019-04-26,17.0,0.0,0.0,3.0,10.0,23923.0
2019-04-27,17.0,0.0,0.0,3.0,10.0,23446.0
2019-04-28,17.0,0.0,0.0,3.0,10.0,30035.0
2019-04-29,18.0,0.0,0.0,3.0,10.0,26980.0
2019-04-30,18.0,0.0,0.0,3.0,0.0,21858.0
2019-05-01,18.0,1.0,0.0,3.0,0.0,28369.0
2019-05-02,18.0,0.0,0.0,3.0,0.0,25169.0
2019-05-03,18.0,0.0,0.0,3.0,0.0,21943.0
2019-05-04,18.0,0.0,0.0,3.0,0.0,21701.0
2019-05-05,18.0,0.0,0.0,3.0,0.0,26901.0
2019-05-06,19.0,0.0,0.0,3.0,0.0,25291.0
2019-05-07,19.0,0.0,0.0,3.0,0.0,24547.0
2019-05-08,19.0,0.0,0.0,3.0,0.0,25479.0
2019-05-09,19.0,0.0,0.0,3.0,0.0,23761.0
2019-05-10,19.0,0.0,0.0,3.0,0.0,19447.0
2019-05-11,19.0,0.0,0.0,3.0,0.0,20077.0
2019-05-12,19.0,0.0,0.0,3.0,0.0,27217.0
2019-05-13,20.0,0.0,0.0,3.0,0.0,25978.0
2019-05-14,20.0,0.0,0.0,3.0,0.0,25384.0
2019-05-15,20.0,0.0,0.0,3.0,0.0,23863.0
2019-05-16,20.0,0.0,0.0,3.0,0.0,22945.0
2019-05-17,20.0,0.0,0.0,3.0,0.0,20680.0
2019-05-18,20.0,0.0,0.0,3.0,0.0,19542.0
2019-05-19,20.0,0.0,0.0,3.0,0.0,26617.0
2019-05-20,21.0,0.0,0.0,3.0,0.0,25737.0
2019-05-21,21.0,0.0,0.0,3.0,0.0,24456.0
2019-05-22,21.0,0.0,0.0,3.0,0.0,24313.0
2019-05-23,21.0,0.0,0.0,3.0,0.0,23427.0
2019-05-24,21.0,0.0,0.0,3.0,0.0,22201.0
2019-05-25,21.0,0.0,0.0,3.0,0.0,20555.0
2019-05-26,21.0,0.0,0.0,3.0,0.0,27241.0
2019-05-27,22.0,0.0,0.0,3.0,0.0,27800.0
2019-05-28,22.0,0.0,0.0,3.0,0.0,26004.0
2019-05-29,22.0,0.0,0.0,3.0,0.0,22794.0
2019-05-30,22.0,1.0,0.0,3.0,0.0,27720.0
2019-05-31,22.0,0.0,0.0,3.0,0.0,21314.0
2019-06-01,22.0,0.0,0.0,3.0,0.0,21392.0
2019-06-02,22.0,0.0,0.0,3.0,0.0,24807.0
2019-06-03,23.0,0.0,0.0,3.0,0.0,25489.0
2019-06-04,23.0,0.0,0.0,3.0,0.0,24331.0
2019-06-05,23.0,0.0,0.0,3.0,0.0,20458.0
2019-06-06,23.0,1.0,0.0,3.0,0.0,22378.0
2019-06-07,23.0,0.0,0.0,3.0,0.0,20857.0
2019-06-08,23.0,0.0,1.0,3.0,0.0,21056.0
2019-06-09,23.0,1.0,1.0,3.0,0.0,29688.0
2019-06-10,24.0,0.0,1.0,3.0,0.0,28570.0
2019-06-11,24.0,0.0,1.0,3.0,0.0,27517.0
2019-06-12,24.0,0.0,1.0,3.0,0.0,25875.0
2019-06-13,24.0,0.0,1.0,3.0,0.0,24547.0
2019-06-14,24.0,0.0,1.0,3.0,0.0,20666.0
2019-06-15,24.0,0.0,1.0,3.0,0.0,20844.0
2019-06-16,24.0,0.0,1.0,3.0,0.0,26880.0
2019-06-17,25.0,0.0,1.0,3.0,0.0,27572.0
2019-06-18,25.0,0.0,1.0,3.0,0.0,27375.0
2019-06-19,25.0,0.0,1.0,3.0,0.0,25089.0
2019-06-20,25.0,0.0,1.0,3.0,0.0,23500.0
2019-06-21,25.0,1.0,1.0,3.0,0.0,18189.0
2019-06-22,25.0,1.0,1.0,3.0,0.0,23206.0
2019-06-23,25.0,0.0,1.0,3.0,0.0,27552.0
2019-06-24,26.0,0.0,1.0,3.0,0.0,30487.0
2019-06-25,26.0,0.0,1.0,3.0,0.0,32532.0
2019-06-26,26.0,0.0,1.0,3.0,0.0,30695.0
2019-06-27,26.0,0.0,1.0,3.0,0.0,28803.0
2019-06-28,26.0,0.0,1.0,3.0,0.0,23665.0
2019-06-29,26.0,0.0,1.0,3.0,0.0,22081.0
2019-06-30,26.0,0.0,1.0,3.0,0.0,27275.0
2019-07-01,27.0,0.0,1.0,3.0,0.0,34275.0
2019-07-02,27.0,0.0,1.0,3.0,0.0,35906.0
2019-07-03,27.0,0.0,1.0,3.0,0.0,32696.0
2019-07-04,27.0,0.0,1.0,3.0,0.0,34187.0
2019-07-05,27.0,0.0,1.0,3.0,0.0,28757.0
2019-07-06,27.0,0.0,1.0,3.0,0.0,28056.0
2019-07-07,27.0,0.0,1.0,3.0,0.0,32442.0
2019-07-08,28.0,0.0,1.0,3.0,0.0,34716.0
2019-07-09,28.0,0.0,1.0,3.0,0.0,34075.0
2019-07-10,28.0,0.0,1.0,3.0,0.0,31691.0
2019-07-11,28.0,0.0,1.0,3.0,0.0,29770.0
2019-07-12,28.0,0.0,1.0,3.0,0.0,26892.0
2019-07-13,28.0,0.0,1.0,3.0,0.0,23885.0
2019-07-14,28.0,0.0,1.0,3.0,0.0,27042.0
2019-07-15,29.0,0.0,1.0,3.0,0.0,32371.0
2019-07-16,29.0,0.0,1.0,3.0,0.0,31524.0
2019-07-17,29.0,0.0,1.0,3.0,0.0,27986.0
2019-07-18,29.0,0.0,1.0,3.0,0.0,26224.0
2019-07-19,29.0,0.0,1.0,3.0,0.0,23387.0
2019-07-20,29.0,0.0,1.0,3.0,0.0,20734.0
2019-07-21,29.0,0.0,1.0,3.0,0.0,24909.0
2019-07-22,30.0,0.0,1.0,3.0,0.0,27640.0
2019-07-23,30.0,0.0,1.0,3.0,0.0,25304.0
2019-07-24,30.0,0.0,1.0,3.0,0.0,23364.0
2019-07-25,30.0,0.0,1.0,3.0,0.0,24599.0
2019-07-26,30.0,0.0,1.0,3.0,0.0,20929.0
2019-07-27,30.0,0.0,1.0,3.0,0.0,19230.0
2019-07-28,30.0,0.0,1.0,3.0,0.0,22525.0
2019-07-29,31.0,0.0,1.0,3.0,0.0,28327.0
2019-07-30,31.0,0.0,1.0,3.0,0.0,28345.0
2019-07-31,31.0,0.0,1.0,3.0,0.0,27405.0
2019-08-01,31.0,0.0,1.0,3.0,0.0,26515.0
2019-08-02,31.0,0.0,1.0,3.0,0.0,22786.0
2019-08-03,31.0,0.0,1.0,3.0,0.0,20000.0
2019-08-04,31.0,0.0,1.0,3.0,0.0,25378.0
2019-08-05,32.0,0.0,1.0,3.0,0.0,28089.0
2019-08-06,32.0,0.0,1.0,3.0,0.0,28778.0
2019-08-07,32.0,0.0,1.0,3.0,0.0,27139.0
2019-08-08,32.0,0.0,1.0,3.0,0.0,26120.0
2019-08-09,32.0,0.0,1.0,3.0,0.0,21352.0
2019-08-10,32.0,0.0,1.0,3.0,0.0,21337.0
2019-08-11,32.0,0.0,1.0,3.0,0.0,25285.0
2019-08-12,33.0,0.0,1.0,3.0,0.0,27480.0
2019-08-13,33.0,0.0,1.0,3.0,0.0,27677.0
2019-08-14,33.0,0.0,1.0,3.0,0.0,26190.0
2019-08-15,33.0,0.0,1.0,3.0,0.0,26074.0
2019-08-16,33.0,0.0,1.0,3.0,0.0,22149.0
2019-08-17,33.0,0.0,1.0,3.0,0.0,21641.0
2019-08-18,33.0,0.0,1.0,3.0,0.0,26587.0
2019-08-19,34.0,0.0,0.0,3.0,0.0,28260.0
2019-08-20,34.0,0.0,0.0,3.0,0.0,27041.0
2019-08-21,34.0,0.0,0.0,3.0,0.0,25494.0
2019-08-22,34.0,0.0,0.0,3.0,0.0,23725.0
2019-08-23,34.0,0.0,0.0,3.0,0.0,22562.0
2019-08-24,34.0,0.0,0.0,3.0,0.0,18912.0
2019-08-25,34.0,0.0,0.0,3.0,0.0,22611.0
2019-08-26,35.0,0.0,0.0,3.0,0.0,25042.0
2019-08-27,35.0,0.0,0.0,3.0,0.0,24572.0
2019-08-28,35.0,0.0,0.0,3.0,0.0,22982.0
2019-08-29,35.0,0.0,0.0,3.0,0.0,22747.0
2019-08-30,35.0,0.0,0.0,3.0,0.0,19224.0
2019-08-31,35.0,0.0,0.0,3.0,0.0,17562.0
2019-09-01,35.0,0.0,0.0,3.0,0.0,24563.0
2019-09-02,36.0,0.0,0.0,3.0,0.0,24958.0
2019-09-03,36.0,0.0,0.0,3.0,0.0,26117.0
2019-09-04,36.0,0.0,0.0,3.0,0.0,25281.0
2019-09-05,36.0,0.0,0.0,3.0,0.0,24180.0
2019-09-06,36.0,0.0,0.0,3.0,0.0,20477.0
2019-09-07,36.0,0.0,0.0,3.0,0.0,20032.0
2019-09-08,36.0,0.0,0.0,3.0,0.0,25586.0
2019-09-09,37.0,0.0,0.0,3.0,0.0,26259.0
2019-09-10,37.0,0.0,0.0,3.0,-2.0,25204.0
2019-09-11,37.0,0.0,0.0,3.0,0.0,24602.0
2019-09-12,37.0,0.0,0.0,3.0,0.0,22346.0
2019-09-13,37.0,0.0,0.0,3.0,0.0,19945.0
2019-09-14,37.0,0.0,0.0,3.0,0.0,19046.0
2019-09-15,37.0,0.0,0.0,3.0,0.0,25439.0
2019-09-16,38.0,0.0,0.0,3.0,0.0,24960.0
2019-09-17,38.0,0.0,0.0,3.0,0.0,24509.0
2019-09-18,38.0,0.0,0.0,3.0,0.0,22541.0
2019-09-19,38.0,0.0,0.0,3.0,0.0,22171.0
2019-09-20,38.0,0.0,0.0,3.0,0.0,19101.0
2019-09-21,38.0,0.0,0.0,3.0,0.0,18497.0
2019-09-22,38.0,0.0,0.0,3.0,0.0,25098.0
2019-09-23,39.0,0.0,0.0,3.0,5.0,28159.0
2019-09-24,39.0,0.0,0.0,3.0,0.0,25494.0
2019-09-25,39.0,0.0,0.0,3.0,0.0,25328.0
2019-09-26,39.0,0.0,0.0,3.0,0.0,23322.0
2019-09-27,39.0,0.0,0.0,3.0,0.0,20338.0
2019-09-28,39.0,0.0,0.0,3.0,0.0,19354.0
2019-09-29,39.0,0.0,0.0,3.0,0.0,25557.0
2019-09-30,40.0,0.0,0.0,3.0,0.0,25054.0
2019-10-01,40.0,0.0,0.0,3.0,0.0,24794.0
2019-10-02,40.0,0.0,0.0,3.0,0.0,24198.0
2019-10-03,40.0,0.0,0.0,3.0,0.0,22275.0
2019-10-04,40.0,0.0,0.0,3.0,0.0,18135.0
2019-10-05,40.0,0.0,0.0,3.0,0.0,18473.0
2019-10-06,40.0,0.0,0.0,3.0,0.0,23824.0
2019-10-07,41.0,0.0,0.0,3.0,0.0,24005.0
2019-10-08,41.0,0.0,0.0,3.0,0.0,24269.0
2019-10-09,41.0,0.0,0.0,3.0,0.0,21957.0
2019-10-10,41.0,0.0,0.0,3.0,0.0,20585.0
2019-10-11,41.0,0.0,0.0,3.0,0.0,17714.0
2019-10-12,41.0,0.0,0.0,3.0,0.0,18526.0
2019-10-13,41.0,0.0,0.0,3.0,0.0,23699.0
2019-10-14,42.0,0.0,0.0,3.0,0.0,23500.0
2019-10-15,42.0,0.0,0.0,3.0,0.0,22261.0
2019-10-16,42.0,0.0,0.0,3.0,0.0,21379.0
2019-10-17,42.0,0.0,0.0,3.0,0.0,20450.0
2019-10-18,42.0,0.0,0.0,3.0,0.0,18358.0
2019-10-19,42.0,0.0,0.0,3.0,0.0,24936.0
2019-10-20,42.0,0.0,0.0,3.0,0.0,24108.0
2019-10-21,43.0,0.0,0.0,3.0,0.0,24327.0
2019-10-22,43.0,0.0,0.0,3.0,0.0,23208.0
2019-10-23,43.0,0.0,0.0,3.0,0.0,22091.0
2019-10-24,43.0,0.0,0.0,3.0,0.0,20750.0
2019-10-25,43.0,0.0,0.0,3.0,0.0,20677.0
2019-10-26,43.0,0.0,1.0,3.0,0.0,20261.0
2019-10-27,43.0,0.0,1.0,3.0,0.0,24838.0
2019-10-28,44.0,0.0,1.0,3.0,0.0,20978.0
2019-10-29,44.0,0.0,1.0,3.0,-8.0,18887.0
2019-10-30,44.0,0.0,1.0,3.0,-8.0,18778.0
2019-10-31,44.0,0.0,1.0,3.0,-8.0,17860.0
2019-11-01,44.0,0.0,1.0,3.0,-4.0,16312.0
2019-11-02,44.0,1.0,1.0,3.0,-4.0,17060.0
2019-11-03,44.0,0.0,1.0,3.0,-4.0,22661.0
2019-11-04,45.0,0.0,0.0,4.0,0.0,21555.0
2019-11-05,45.0,0.0,0.0,4.0,0.0,21646.0
2019-11-06,45.0,0.0,0.0,4.0,0.0,22011.0
2019-11-07,45.0,0.0,0.0,4.0,2.0,22180.0
2019-11-08,45.0,0.0,0.0,4.0,0.0,18568.0
2019-11-09,45.0,0.0,0.0,4.0,0.0,20226.0
2019-11-10,45.0,0.0,0.0,4.0,0.0,23920.0
2019-11-11,46.0,0.0,0.0,4.0,0.0,22944.0
2019-11-12,46.0,0.0,0.0,4.0,0.0,22850.0
2019-11-13,46.0,0.0,0.0,4.0,0.0,21679.0
2019-11-14,46.0,0.0,0.0,4.0,0.0,20185.0
2019-11-15,46.0,0.0,0.0,4.0,0.0,17398.0
2019-11-16,46.0,0.0,0.0,4.0,0.0,18659.0
2019-11-17,46.0,0.0,0.0,4.0,0.0,23317.0
2019-11-18,47.0,0.0,0.0,4.0,0.0,22364.0
2019-11-19,47.0,0.0,0.0,4.0,0.0,21927.0
2019-11-20,47.0,0.0,0.0,4.0,0.0,20883.0
2019-11-21,47.0,0.0,0.0,4.0,0.0,19491.0
2019-11-22,47.0,0.0,0.0,4.0,0.0,20098.0
2019-11-23,47.0,0.0,0.0,4.0,0.0,20781.0
2019-11-24,47.0,0.0,0.0,4.0,0.0,25580.0
2019-11-25,48.0,0.0,0.0,4.0,0.0,25873.0
2019-11-26,48.0,0.0,0.0,4.0,0.0,22361.0
2019-11-27,48.0,0.0,0.0,4.0,0.0,21575.0
2019-11-28,48.0,0.0,0.0,4.0,0.0,20089.0
2019-11-29,48.0,0.0,0.0,4.0,0.0,18557.0
2019-11-30,48.0,0.0,0.0,4.0,0.0,19546.0
2019-12-01,48.0,0.0,0.0,4.0,0.0,23183.0
2019-12-02,49.0,0.0,0.0,4.0,0.0,23624.0
2019-12-03,49.0,0.0,0.0,4.0,0.0,21948.0
2019-12-04,49.0,0.0,0.0,4.0,0.0,21648.0
2019-12-05,49.0,0.0,0.0,4.0,0.0,19629.0
2019-12-06,49.0,0.0,0.0,4.0,0.0,16798.0
2019-12-07,49.0,0.0,0.0,4.0,0.0,18073.0
2019-12-08,49.0,0.0,0.0,4.0,0.0,22805.0
2019-12-09,50.0,0.0,0.0,4.0,0.0,21792.0
2019-12-10,50.0,0.0,0.0,4.0,0.0,20349.0
2019-12-11,50.0,0.0,0.0,4.0,0.0,19772.0
2019-12-12,50.0,0.0,0.0,4.0,0.0,18621.0
2019-12-13,50.0,0.0,0.0,4.0,0.0,16754.0
2019-12-14,50.0,0.0,0.0,4.0,0.0,18304.0
2019-12-15,50.0,0.0,0.0,4.0,0.0,22443.0
2019-12-16,51.0,0.0,0.0,4.0,0.0,22944.0
2019-12-17,51.0,0.0,0.0,4.0,0.0,22677.0
2019-12-18,51.0,0.0,0.0,4.0,0.0,21413.0
2019-12-19,51.0,0.0,0.0,4.0,0.0,21080.0
2019-12-20,51.0,0.0,0.0,4.0,0.0,18992.0
2019-12-21,51.0,0.0,1.0,4.0,0.0,19452.0
2019-12-22,51.0,0.0,1.0,4.0,0.0,19988.0
2019-12-23,52.0,0.0,1.0,4.0,0.0,19254.0
2019-12-24,52.0,1.0,1.0,4.0,0.0,14691.0
2019-12-25,52.0,1.0,1.0,4.0,0.0,22233.0
2019-12-26,52.0,1.0,1.0,4.0,0.0,22813.0
2019-12-27,52.0,0.0,1.0,4.0,0.0,22202.0
2019-12-28,52.0,0.0,1.0,4.0,0.0,21575.0
2019-12-29,52.0,0.0,1.0,4.0,0.0,23439.0
2019-12-30,1.0,0.0,1.0,4.0,0.0,21395.0
2019-12-31,1.0,1.0,1.0,4.0,0.0,15318.0
2020-01-01,1.0,1.0,1.0,4.0,0.0,24968.0
2020-01-02,1.0,0.0,1.0,4.0,0.0,32939.0
2020-01-03,1.0,0.0,1.0,4.0,0.0,27798.0
2020-01-04,1.0,0.0,1.0,4.0,0.0,27343.0
2020-01-05,1.0,0.0,1.0,4.0,0.0,28817.0
2020-01-06,2.0,1.0,0.0,4.0,0.0,33743.0
2020-01-07,2.0,0.0,0.0,4.0,0.0,33666.0
2020-01-08,2.0,0.0,0.0,4.0,0.0,32511.0
2020-01-09,2.0,0.0,0.0,4.0,0.0,29476.0
2020-01-10,2.0,0.0,0.0,4.0,0.0,26660.0
2020-01-11,2.0,0.0,0.0,4.0,0.0,28052.0
2020-01-12,2.0,0.0,0.0,4.0,0.0,35087.0
2020-01-13,3.0,0.0,0.0,4.0,0.0,32339.0
2020-01-14,3.0,0.0,0.0,4.0,0.0,30395.0
2020-01-15,3.0,0.0,0.0,4.0,0.0,27991.0
2020-01-16,3.0,0.0,0.0,4.0,-3.0,26020.0
2020-01-17,3.0,0.0,0.0,4.0,0.0,24445.0
2020-01-18,3.0,0.0,0.0,4.0,0.0,27567.0
2020-01-19,3.0,0.0,0.0,4.0,0.0,32487.0
2020-01-20,4.0,0.0,0.0,4.0,0.0,31030.0
2020-01-21,4.0,0.0,0.0,4.0,0.0,29857.0
2020-01-22,4.0,0.0,0.0,4.0,0.0,27544.0
2020-01-23,4.0,0.0,0.0,4.0,0.0,26447.0
2020-01-24,4.0,0.0,0.0,4.0,0.0,23844.0
2020-01-25,4.0,0.0,0.0,4.0,-1.0,25199.0
2020-01-26,4.0,0.0,0.0,4.0,-1.0,32363.0
2020-01-27,5.0,0.0,0.0,4.0,-1.0,29218.0
2020-01-28,5.0,0.0,0.0,4.0,-1.0,27403.0
2020-01-29,5.0,0.0,0.0,4.0,-1.0,25574.0
2020-01-30,5.0,0.0,0.0,4.0,-1.0,20611.0
2020-01-31,5.0,0.0,0.0,4.0,-2.0,15825.0
2020-02-01,5.0,0.0,0.0,4.0,-2.0,20505.0
2020-02-02,5.0,0.0,0.0,4.0,-2.0,27840.0
2020-02-03,6.0,0.0,0.0,4.0,-3.0,25057.0
2020-02-04,6.0,0.0,0.0,4.0,-3.0,24968.0
2020-02-05,6.0,0.0,0.0,4.0,-3.0,24196.0
2020-02-06,6.0,0.0,0.0,4.0,-3.0,23406.0
2020-02-07,6.0,0.0,0.0,4.0,-4.0,19795.0
2020-02-08,6.0,0.0,0.0,4.0,-4.0,22187.0
2020-02-09,6.0,0.0,0.0,4.0,-4.0,27912.0
2020-02-10,7.0,0.0,0.1774638089999999,4.0,-4.0,24579.0
2020-02-11,7.0,0.0,0.1774638089999999,4.0,-4.0,24317.0
2020-02-12,7.0,0.0,0.1774638089999999,4.0,-4.0,24113.0
2020-02-13,7.0,0.0,0.1774638089999999,4.0,-4.0,22508.0
2020-02-14,7.0,0.0,0.1774638089999999,4.0,-4.0,18208.0
2020-02-15,7.0,0.0,0.1774638089999999,4.0,-4.0,20987.0
2020-02-16,7.0,0.0,0.1774638089999999,4.0,-4.0,28093.0
2020-02-17,8.0,0.0,0.58308731,4.0,-4.0,25508.0
2020-02-18,8.0,0.0,0.58308731,4.0,-4.0,24816.0
2020-02-19,8.0,0.0,0.58308731,4.0,-4.0,23638.0
2020-02-20,8.0,0.0,0.58308731,4.0,-4.0,22448.0
2020-02-21,8.0,0.0,0.58308731,4.0,-4.0,18641.0
2020-02-22,8.0,0.0,0.58308731,4.0,-4.0,20075.0
2020-02-23,8.0,0.0,0.58308731,4.0,-6.0,24282.0
2020-02-24,9.0,0.0,0.226518643,4.0,-8.0,21287.0
2020-02-25,9.0,0.0,0.226518643,4.0,-10.0,21272.0
2020-02-26,9.0,0.0,0.226518643,4.0,-13.0,17678.0
2020-02-27,9.0,0.0,0.226518643,4.0,-17.0,15065.0
2020-02-28,9.0,0.0,0.226518643,4.0,-17.0,11653.0
2020-02-29,9.0,0.0,0.226518643,4.0,-17.0,12181.0
2020-03-01,9.0,0.0,0.226518643,4.0,-17.0,16403.0
2020-03-02,10.0,1.0,0.012930239,4.0,-17.0,15402.0
2020-03-03,10.0,0.0,0.012930239,4.0,-17.0,14807.0
2020-03-04,10.0,0.0,0.012930239,4.0,-17.0,14040.0
2020-03-05,10.0,0.0,0.012930239,4.0,-17.0,13320.0
2020-03-06,10.0,0.0,0.012930239,4.0,-17.0,11590.0
2020-03-07,10.0,0.0,0.012930239,4.0,-21.0,12121.0
2020-03-08,10.0,0.0,0.012930239,4.0,-17.0,14627.0
2020-03-09,11.0,0.0,0.0,4.0,-17.0,14280.0
2020-03-10,11.0,0.0,0.0,4.0,-17.0,13813.0
2020-03-11,11.0,0.0,0.0,4.0,-17.0,11073.0
2020-03-12,11.0,0.0,0.0,4.0,-19.0,12101.0
2020-03-13,11.0,0.0,0.0,4.0,-20.0,13516.0
2020-03-14,11.0,0.0,0.0,4.0,-21.0,13942.0
2020-03-15,11.0,0.0,0.0,4.0,-22.0,12745.0
2020-03-16,12.0,0.0,0.0,4.0,-22.0,10741.0
2020-03-17,12.0,0.0,0.0,4.0,-23.0,9403.0
2020-03-18,12.0,0.0,0.0,4.0,-23.0,8089.0
2020-03-19,12.0,0.0,0.0,4.0,-24.0,6998.0
2020-03-20,12.0,0.0,0.0,4.0,-24.0,6061.0
2020-03-21,12.0,0.0,0.0,4.0,-25.0,5434.0
2020-03-22,12.0,0.0,0.0,4.0,-25.0,5954.0
2020-03-23,13.0,0.0,0.0,4.0,-26.0,5931.0
2020-03-24,13.0,0.0,0.0,4.0,-26.0,5768.0
2020-03-25,13.0,0.0,0.0,4.0,-27.0,4736.0
2020-03-26,13.0,0.0,0.0,4.0,-27.0,3974.0
2020-03-27,13.0,0.0,0.0,4.0,-28.0,3139.0
2020-03-28,13.0,0.0,0.0,4.0,-28.0,2945.0
2020-03-29,13.0,0.0,0.0,4.0,-29.0,2891.0
2020-03-30,14.0,0.0,0.0,4.0,-29.0,3011.0
2020-03-31,14.0,0.0,0.0,4.0,-30.0,2743.0
2020-04-01,14.0,0.0,0.0,4.0,-30.0,2792.0
2020-04-02,14.0,0.0,0.0,4.0,-30.0,2659.0
2020-04-03,14.0,0.0,0.0,4.0,-30.0,2542.0
2020-04-04,14.0,0.0,1.0,4.0,-30.0,2582.0
2020-04-05,14.0,0.0,1.0,4.0,-30.0,2629.0
2020-04-06,15.0,0.0,1.0,4.0,-30.0,2793.0
2020-04-07,15.0,0.0,1.0,4.0,-30.0,2717.0
2020-04-08,15.0,0.0,1.0,4.0,-30.0,2318.0
2020-04-09,15.0,0.0,1.0,4.0,-30.0,2147.0
2020-04-10,15.0,1.0,1.0,4.0,-30.0,1989.0
2020-04-11,15.0,1.0,1.0,4.0,-30.0,2074.0
2020-04-12,15.0,1.0,1.0,4.0,-30.0,2234.0
2020-04-13,16.0,1.0,1.0,4.0,-30.0,2352.0
2020-04-14,16.0,0.0,0.0,4.0,-30.0,2095.0
2020-04-15,16.0,0.0,0.0,4.0,-30.0,1900.0
2020-04-16,16.0,0.0,0.0,4.0,-30.0,1862.0
2020-04-17,16.0,0.0,0.0,4.0,-30.0,1762.0
2020-04-18,16.0,0.0,0.0,4.0,-30.0,1922.0
2020-04-19,16.0,0.0,0.0,4.0,-30.0,2194.0
2020-04-20,17.0,0.0,0.0,4.0,-30.0,2178.0
2020-04-21,17.0,0.0,0.0,4.0,-30.0,2175.0
2020-04-22,17.0,0.0,0.0,4.0,-30.0,2100.0
2020-04-23,17.0,0.0,0.0,4.0,-30.0,1837.0
2020-04-24,17.0,0.0,0.0,4.0,-30.0,1788.0
2020-04-25,17.0,0.0,0.0,4.0,-30.0,1635.0
2020-04-26,17.0,0.0,0.0,4.0,-30.0,1840.0
2020-04-27,18.0,0.0,0.0,4.0,-30.0,1930.0
2020-04-28,18.0,0.0,0.0,4.0,-30.0,2396.0
2020-04-29,18.0,0.0,0.0,4.0,-30.0,1946.0
2020-04-30,18.0,0.0,0.0,4.0,-30.0,1593.0
2020-05-01,18.0,1.0,0.0,4.0,-30.0,1865.0
2020-05-02,18.0,0.0,0.0,4.0,-30.0,1765.0
2020-05-03,18.0,0.0,0.0,4.0,-30.0,1956.0
2020-05-04,19.0,0.0,0.0,4.0,-30.0,2314.0
2020-05-05,19.0,0.0,0.0,4.0,-30.0,2109.0
2020-05-06,19.0,0.0,0.0,4.0,-30.0,1710.0
2020-05-07,19.0,0.0,0.0,4.0,-30.0,1849.0
2020-05-08,19.0,0.0,0.0,4.0,-30.0,1821.0
2020-05-09,19.0,0.0,0.0,4.0,-30.0,1815.0
2020-05-10,19.0,0.0,0.0,4.0,-30.0,2126.0
2020-05-11,20.0,0.0,0.0,4.0,-30.0,2175.0
2020-05-12,20.0,0.0,0.0,4.0,-30.0,2322.0
2020-05-13,20.0,0.0,0.0,4.0,-30.0,2542.0
2020-05-14,20.0,0.0,0.0,4.0,-30.0,2117.0
2020-05-15,20.0,0.0,0.0,4.0,-30.0,1887.0
2020-05-16,20.0,0.0,0.0,4.0,-30.0,2379.0
2020-05-17,20.0,0.0,0.0,4.0,-30.0,2453.0
2020-05-18,21.0,0.0,0.0,4.0,-30.0,2375.0
2020-05-19,21.0,0.0,0.0,4.0,-30.0,2458.0
2020-05-20,21.0,0.0,0.0,4.0,-30.0,2162.0
2020-05-21,21.0,1.0,0.0,4.0,-30.0,2150.0
2020-05-22,21.0,0.0,0.0,4.0,-30.0,2015.0
2020-05-23,21.0,0.0,0.0,4.0,-30.0,2565.0
2020-05-24,21.0,0.0,0.0,4.0,-30.0,2717.0
2020-05-25,22.0,0.0,0.0,4.0,-29.0,3008.0
2020-05-26,22.0,0.0,0.0,4.0,-29.0,3007.0
2020-05-27,22.0,0.0,0.0,4.0,-29.0,3510.0
2020-05-28,22.0,0.0,0.0,4.0,-29.0,3211.0
2020-05-29,22.0,0.0,0.0,4.0,-29.0,2741.0
2020-05-30,22.0,0.0,0.0,4.0,-29.0,2558.0
2020-05-31,22.0,1.0,0.0,4.0,-29.0,3336.0
2020-06-01,23.0,0.0,0.0,4.0,-29.0,3895.0
2020-06-02,23.0,0.0,0.0,4.0,-28.0,3790.0
2020-06-03,23.0,0.0,0.0,4.0,-28.0,4301.0
2020-06-04,23.0,0.0,0.0,4.0,-28.0,4366.0
2020-06-05,23.0,0.0,0.0,4.0,-27.0,4603.0
2020-06-06,23.0,1.0,0.0,4.0,-27.0,5151.0
2020-06-07,23.0,0.0,0.0,4.0,-27.0,4913.0
2020-06-08,24.0,0.0,0.0,4.0,-26.0,5045.0
2020-06-09,24.0,0.0,0.0,4.0,-26.0,4937.0
2020-06-10,24.0,0.0,0.0,4.0,-26.0,5196.0
2020-06-11,24.0,0.0,0.0,4.0,-26.0,5177.0
2020-06-12,24.0,0.0,0.0,4.0,-26.0,4477.0
2020-06-13,24.0,0.0,1.0,4.0,-26.0,4808.0
2020-06-14,24.0,0.0,1.0,4.0,-26.0,5877.0
2020-06-15,25.0,0.0,1.0,4.0,-25.0,6756.0
2020-06-16,25.0,0.0,1.0,4.0,-25.0,6483.0
2020-06-17,25.0,0.0,1.0,4.0,-25.0,8165.0
2020-06-18,25.0,0.0,1.0,4.0,-25.0,6982.0
